web-scraper-order,web-scraper-start-url,image-src,info
"1589788245-1909","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-086-wobbuffet_v.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/wobbuffet-v/"" class=""name"">Wobbuffet V</a> — <a href=""https://pkmncards.com/hp/220/"" class=""hp"">220 HP</a> — <a href=""https://pkmncards.com/color/psychic/"" class=""color""><abbr title=""Psychic"" class=""energy-symbol psychic""><span class=""vh"">[</span>P<span class=""vh"">]</span></abbr></a><br><a href=""https://pkmncards.com/stage/basic/"" class=""stage"">Basic</a></p><p><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr> <span class=""attack-name"">Gritty Comeback</span><br>
Switch all damage counters on this Pokémon with those on your opponent’s Active Pokémon.</p>
<p><abbr title=""Psychic"" class=""energy-symbol psychic""><span class=""vh"">[</span>P<span class=""vh"">]</span></abbr><abbr title=""Psychic"" class=""energy-symbol psychic""><span class=""vh"">[</span>P<span class=""vh"">]</span></abbr> <span class=""attack-name"">Shadow Bind</span>: 70<br>
During your opponent’s next turn, the Defending Pokémon can’t retreat.</p>
<p><em>V rule:</em> When your Pokémon <em>V</em> is Knocked Out, your opponent takes 2 Prize cards.</p><p class=""weakness-resistance-retreat-cost"">weakness: <a href=""https://pkmncards.com/weakness/darkness/"" class=""weakness""><abbr title=""Darkness"" class=""energy-symbol darkness""><span class=""vh"">[</span>D<span class=""vh"">]</span></abbr></a><span class=""modifier"">×2</span><br>resistance: <a href=""https://pkmncards.com/resistance/fighting/"" class=""resistance""><abbr title=""Fighting"" class=""energy-symbol fighting""><span class=""vh"">[</span>F<span class=""vh"">]</span></abbr></a><span class=""modifier"">-30</span><br>retreat: <a href=""https://pkmncards.com/retreat-cost/3/"" class=""retreat-cost"">3</a></p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/ayaka-yoshida/"" class=""artist"">Ayaka Yoshida</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/086/"" class=""number"">086</a>/202 — <a href=""https://pkmncards.com/rarity/rare-holo-v/"" class=""rarity"">Rare Holo V</a></p>"
"1589788245-1977","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-154-dubwool.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/dubwool/"" class=""name"">Dubwool</a> — <a href=""https://pkmncards.com/hp/130/"" class=""hp"">130 HP</a> — <a href=""https://pkmncards.com/color/colorless/"" class=""color""><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr></a><br><a href=""https://pkmncards.com/stage/stage-1/"" class=""stage"">Stage 1</a> — Evolves from <a href=""https://pkmncards.com?s=name%3Awooloo+format%3Aupr-on-standard-2020%2Cblw-on-expanded-2020&amp;display=full&amp;sort=rating"" class=""evolves-from"">Wooloo</a></p><p><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr> <span class=""attack-name"">Cotton Guard</span>: 30<br>
During your opponent’s next turn, this Pokémon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.</p>
<p><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr> <span class=""attack-name"">Double-Edge</span>: 120<br>
This Pokémon also does 30 damage to itself.</p>
<p class=""weakness-resistance-retreat-cost"">weakness: <a href=""https://pkmncards.com/weakness/fighting/"" class=""weakness""><abbr title=""Fighting"" class=""energy-symbol fighting""><span class=""vh"">[</span>F<span class=""vh"">]</span></abbr></a><span class=""modifier"">×2</span><br>resistance:<br>retreat: <a href=""https://pkmncards.com/retreat-cost/2/"" class=""retreat-cost"">2</a></p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/you-iribi/"" class=""artist"">You Iribi</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/154/"" class=""number"">154</a>/202 — <a href=""https://pkmncards.com/rarity/uncommon/"" class=""rarity"">Uncommon</a></p><p class=""flavor"">Its majestic horns are meant only to impress the opposite gender. They never see use in battle.</p>"
"1589788245-1961","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-138-zacian_v.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/zacian-v/"" class=""name"">Zacian V</a> — <a href=""https://pkmncards.com/hp/220/"" class=""hp"">220 HP</a> — <a href=""https://pkmncards.com/color/metal/"" class=""color""><abbr title=""Metal"" class=""energy-symbol metal""><span class=""vh"">[</span>M<span class=""vh"">]</span></abbr></a><br><a href=""https://pkmncards.com/stage/basic/"" class=""stage"">Basic</a></p><p><a href=""https://pkmncards.com/has/ability/"" class=""ability""><em>Ability</em></a>: <span class=""ability-name"">Intrepid Sword</span><br>
Once during your turn, you may look at the top 3 cards of your deck and attach any number of <abbr title=""Metal"" class=""energy-symbol metal""><span class=""vh"">[</span>M<span class=""vh"">]</span></abbr> Energy cards you find there to this Pokémon. Put the other cards into your hand. If you use this Ability, your turn ends.</p>
<p><abbr title=""Metal"" class=""energy-symbol metal""><span class=""vh"">[</span>M<span class=""vh"">]</span></abbr><abbr title=""Metal"" class=""energy-symbol metal""><span class=""vh"">[</span>M<span class=""vh"">]</span></abbr><abbr title=""Metal"" class=""energy-symbol metal""><span class=""vh"">[</span>M<span class=""vh"">]</span></abbr> <span class=""attack-name"">Brave Blade</span>: 230<br>
During your next turn, this Pokémon can’t attack.</p>
<p><em>V rule:</em> When your Pokémon <em>V</em> is Knocked Out, your opponent takes 2 Prize cards.</p><p class=""weakness-resistance-retreat-cost"">weakness: <a href=""https://pkmncards.com/weakness/fire/"" class=""weakness""><abbr title=""Fire"" class=""energy-symbol fire""><span class=""vh"">[</span>R<span class=""vh"">]</span></abbr></a><span class=""modifier"">×2</span><br>resistance: <a href=""https://pkmncards.com/resistance/grass/"" class=""resistance""><abbr title=""Grass"" class=""energy-symbol grass""><span class=""vh"">[</span>G<span class=""vh"">]</span></abbr></a><span class=""modifier"">-30</span><br>retreat: <a href=""https://pkmncards.com/retreat-cost/2/"" class=""retreat-cost"">2</a></p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/5ban-graphics/"" class=""artist"">5ban Graphics</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/138/"" class=""number"">138</a>/202 — <a href=""https://pkmncards.com/rarity/rare-holo-v/"" class=""rarity"">Rare Holo V</a></p>"
"1589788245-1879","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-056-drizzile.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/drizzile/"" class=""name"">Drizzile</a> — <a href=""https://pkmncards.com/hp/90/"" class=""hp"">90 HP</a> — <a href=""https://pkmncards.com/color/water/"" class=""color""><abbr title=""Water"" class=""energy-symbol water""><span class=""vh"">[</span>W<span class=""vh"">]</span></abbr></a><br><a href=""https://pkmncards.com/stage/stage-1/"" class=""stage"">Stage 1</a> — Evolves from <a href=""https://pkmncards.com?s=name%3Asobble+format%3Aupr-on-standard-2020%2Cblw-on-expanded-2020&amp;display=full&amp;sort=rating"" class=""evolves-from"">Sobble</a></p><p><a href=""https://pkmncards.com/has/ability/"" class=""ability""><em>Ability</em></a>: <span class=""ability-name"">Shady Dealings</span><br>
When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may search your deck for a Trainer card, reveal it, and put it into your hand. Then, shuffle your deck.</p>
<p><abbr title=""Water"" class=""energy-symbol water""><span class=""vh"">[</span>W<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr> <span class=""attack-name"">Water Drip</span>: 30</p>
<p class=""weakness-resistance-retreat-cost"">weakness: <a href=""https://pkmncards.com/weakness/lightning/"" class=""weakness""><abbr title=""Lightning"" class=""energy-symbol lightning""><span class=""vh"">[</span>L<span class=""vh"">]</span></abbr></a><span class=""modifier"">×2</span><br>resistance:<br>retreat: <a href=""https://pkmncards.com/retreat-cost/1/"" class=""retreat-cost"">1</a></p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/naoki-saito/"" class=""artist"">Naoki Saito</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/056/"" class=""number"">056</a>/202 — <a href=""https://pkmncards.com/rarity/uncommon/"" class=""rarity"">Uncommon</a></p><p class=""flavor"">A clever combatant, this Pokémon battles using water balloons created with moisture secreted from its palms.</p>"
"1589788245-1968","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-145-minccino.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/minccino/"" class=""name"">Minccino</a> — <a href=""https://pkmncards.com/hp/70/"" class=""hp"">70 HP</a> — <a href=""https://pkmncards.com/color/colorless/"" class=""color""><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr></a><br><a href=""https://pkmncards.com/stage/basic/"" class=""stage"">Basic</a></p><p><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr> <span class=""attack-name"">Glance</span><br>
Look at the top card of your opponent’s deck.</p>
<p><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr> <span class=""attack-name"">Tail Slap</span>: 20×<br>
Flip 2 coins. This attack does 20 damage for each heads.</p>
<p class=""weakness-resistance-retreat-cost"">weakness: <a href=""https://pkmncards.com/weakness/fighting/"" class=""weakness""><abbr title=""Fighting"" class=""energy-symbol fighting""><span class=""vh"">[</span>F<span class=""vh"">]</span></abbr></a><span class=""modifier"">×2</span><br>resistance:<br>retreat: <a href=""https://pkmncards.com/retreat-cost/1/"" class=""retreat-cost"">1</a></p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/sekio/"" class=""artist"">Sekio</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/145/"" class=""number"">145</a>/202 — <a href=""https://pkmncards.com/rarity/common/"" class=""rarity"">Common</a></p><p class=""flavor"">The way it brushes away grime with its tail can be helpful when cleaning. But its focus on spotlessness can make cleaning more of a hassle.</p>"
"1589788245-1975","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-152-wooloo.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/wooloo/"" class=""name"">Wooloo</a> — <a href=""https://pkmncards.com/hp/70/"" class=""hp"">70 HP</a> — <a href=""https://pkmncards.com/color/colorless/"" class=""color""><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr></a><br><a href=""https://pkmncards.com/stage/basic/"" class=""stage"">Basic</a></p><p><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr> <span class=""attack-name"">Expand</span>: 30<br>
During your opponent’s next turn, this Pokémon takes 10 less damage from attacks <em>(after applying Weakness and Resistance)</em>.</p>
<p class=""weakness-resistance-retreat-cost"">weakness: <a href=""https://pkmncards.com/weakness/fighting/"" class=""weakness""><abbr title=""Fighting"" class=""energy-symbol fighting""><span class=""vh"">[</span>F<span class=""vh"">]</span></abbr></a><span class=""modifier"">×2</span><br>resistance:<br>retreat: <a href=""https://pkmncards.com/retreat-cost/1/"" class=""retreat-cost"">1</a></p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/mitsuhiro-arita/"" class=""artist"">Mitsuhiro Arita</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/152/"" class=""number"">152</a>/202 — <a href=""https://pkmncards.com/rarity/common/"" class=""rarity"">Common</a></p><p class=""flavor"">If its fleece grows too long, Wooloo won’t be able to move. Cloth made with the wool of this Pokémon is surprisingly strong.</p>"
"1589788245-1924","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-101-baltoy.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/baltoy/"" class=""name"">Baltoy</a> — <a href=""https://pkmncards.com/hp/70/"" class=""hp"">70 HP</a> — <a href=""https://pkmncards.com/color/fighting/"" class=""color""><abbr title=""Fighting"" class=""energy-symbol fighting""><span class=""vh"">[</span>F<span class=""vh"">]</span></abbr></a><br><a href=""https://pkmncards.com/stage/basic/"" class=""stage"">Basic</a></p><p><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr> <span class=""attack-name"">Beam</span>: 10</p>
<p><abbr title=""Fighting"" class=""energy-symbol fighting""><span class=""vh"">[</span>F<span class=""vh"">]</span></abbr><abbr title=""Fighting"" class=""energy-symbol fighting""><span class=""vh"">[</span>F<span class=""vh"">]</span></abbr> <span class=""attack-name"">Sand Spray</span>: 30</p>
<p class=""weakness-resistance-retreat-cost"">weakness: <a href=""https://pkmncards.com/weakness/grass/"" class=""weakness""><abbr title=""Grass"" class=""energy-symbol grass""><span class=""vh"">[</span>G<span class=""vh"">]</span></abbr></a><span class=""modifier"">×2</span><br>resistance:<br>retreat: <a href=""https://pkmncards.com/retreat-cost/1/"" class=""retreat-cost"">1</a></p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/uta/"" class=""artist"">Uta</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/101/"" class=""number"">101</a>/202 — <a href=""https://pkmncards.com/rarity/common/"" class=""rarity"">Common</a></p><p class=""flavor"">It moves while spinning around on its single foot. Some Baltoy have been seen spinning on their heads.</p>"
"1589788245-1921","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-098-rhydon.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/rhydon/"" class=""name"">Rhydon</a> — <a href=""https://pkmncards.com/hp/120/"" class=""hp"">120 HP</a> — <a href=""https://pkmncards.com/color/fighting/"" class=""color""><abbr title=""Fighting"" class=""energy-symbol fighting""><span class=""vh"">[</span>F<span class=""vh"">]</span></abbr></a><br><a href=""https://pkmncards.com/stage/stage-1/"" class=""stage"">Stage 1</a> — Evolves from <a href=""https://pkmncards.com?s=name%3Arhyhorn+format%3Aupr-on-standard-2020%2Cblw-on-expanded-2020&amp;display=full&amp;sort=rating"" class=""evolves-from"">Rhyhorn</a></p><p><abbr title=""Fighting"" class=""energy-symbol fighting""><span class=""vh"">[</span>F<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr> <span class=""attack-name"">Horn Drill</span>: 50</p>
<p><abbr title=""Fighting"" class=""energy-symbol fighting""><span class=""vh"">[</span>F<span class=""vh"">]</span></abbr><abbr title=""Fighting"" class=""energy-symbol fighting""><span class=""vh"">[</span>F<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr> <span class=""attack-name"">Rock Slide</span>: 100<br>
This attack also does 10 damage to 2 of your opponent’s Benched Pokémon. <em>(Don’t apply Weakness and Resistance for Benched Pokémon.)</em></p>
<p class=""weakness-resistance-retreat-cost"">weakness: <a href=""https://pkmncards.com/weakness/grass/"" class=""weakness""><abbr title=""Grass"" class=""energy-symbol grass""><span class=""vh"">[</span>G<span class=""vh"">]</span></abbr></a><span class=""modifier"">×2</span><br>resistance:<br>retreat: <a href=""https://pkmncards.com/retreat-cost/4/"" class=""retreat-cost"">4</a></p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/keiichiro-ito/"" class=""artist"">KEIICHIRO ITO</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/098/"" class=""number"">098</a>/202 — <a href=""https://pkmncards.com/rarity/uncommon/"" class=""rarity"">Uncommon</a></p><p class=""flavor"">Protected by an armor-like hide, it is capable of living in molten lava of 3,600 degrees Fahrenheit.</p>"
"1589788245-1945","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-122-drapion.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/drapion/"" class=""name"">Drapion</a> — <a href=""https://pkmncards.com/hp/140/"" class=""hp"">140 HP</a> — <a href=""https://pkmncards.com/color/darkness/"" class=""color""><abbr title=""Darkness"" class=""energy-symbol darkness""><span class=""vh"">[</span>D<span class=""vh"">]</span></abbr></a><br><a href=""https://pkmncards.com/stage/stage-1/"" class=""stage"">Stage 1</a> — Evolves from <a href=""https://pkmncards.com?s=name%3Askorupi+format%3Aupr-on-standard-2020%2Cblw-on-expanded-2020&amp;display=full&amp;sort=rating"" class=""evolves-from"">Skorupi</a></p><p><abbr title=""Darkness"" class=""energy-symbol darkness""><span class=""vh"">[</span>D<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr> <span class=""attack-name"">Hard Press</span>: 80<br>
Flip a coin. If heads, your opponent’s Active Pokémon is now Paralyzed.</p>
<p><abbr title=""Darkness"" class=""energy-symbol darkness""><span class=""vh"">[</span>D<span class=""vh"">]</span></abbr><abbr title=""Darkness"" class=""energy-symbol darkness""><span class=""vh"">[</span>D<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr> <span class=""attack-name"">Toxic Strike</span>: 130<br>
Your opponent’s Active Pokémon is now Poisoned.</p>
<p class=""weakness-resistance-retreat-cost"">weakness: <a href=""https://pkmncards.com/weakness/fighting/"" class=""weakness""><abbr title=""Fighting"" class=""energy-symbol fighting""><span class=""vh"">[</span>F<span class=""vh"">]</span></abbr></a><span class=""modifier"">×2</span><br>resistance:<br>retreat: <a href=""https://pkmncards.com/retreat-cost/3/"" class=""retreat-cost"">3</a></p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/masakazu-fukuda/"" class=""artist"">Masakazu Fukuda</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/122/"" class=""number"">122</a>/202 — <a href=""https://pkmncards.com/rarity/rare/"" class=""rarity"">Rare</a></p><p class=""flavor"">It’s so vicious that it’s called the Sand Demon. Yet when confronted by Hippowdon, Drapion keeps a low profile and will never pick a fight.</p>"
"1589788245-2035","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-212-zamazenta_v.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/zamazenta-v/"" class=""name"">Zamazenta V</a> — <a href=""https://pkmncards.com/hp/230/"" class=""hp"">230 HP</a> — <a href=""https://pkmncards.com/color/metal/"" class=""color""><abbr title=""Metal"" class=""energy-symbol metal""><span class=""vh"">[</span>M<span class=""vh"">]</span></abbr></a><br><a href=""https://pkmncards.com/stage/basic/"" class=""stage"">Basic</a></p><p><a href=""https://pkmncards.com/has/ability/"" class=""ability""><em>Ability</em></a>: <span class=""ability-name"">Dauntless Shield</span><br>
Prevent all damage done to this Pokémon by attacks from your opponent’s Pokémon VMAX.</p>
<p><abbr title=""Metal"" class=""energy-symbol metal""><span class=""vh"">[</span>M<span class=""vh"">]</span></abbr><abbr title=""Metal"" class=""energy-symbol metal""><span class=""vh"">[</span>M<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr> <span class=""attack-name"">Assault Tackle</span>: 130<br>
Discard a Special Energy from your opponent’s Active Pokémon.</p>
<p><em>V rule:</em> When your Pokémon <em>V</em> is Knocked Out, your opponent takes 2 Prize cards.</p><p class=""weakness-resistance-retreat-cost"">weakness: <a href=""https://pkmncards.com/weakness/fire/"" class=""weakness""><abbr title=""Fire"" class=""energy-symbol fire""><span class=""vh"">[</span>R<span class=""vh"">]</span></abbr></a><span class=""modifier"">×2</span><br>resistance: <a href=""https://pkmncards.com/resistance/grass/"" class=""resistance""><abbr title=""Grass"" class=""energy-symbol grass""><span class=""vh"">[</span>G<span class=""vh"">]</span></abbr></a><span class=""modifier"">-30</span><br>retreat: <a href=""https://pkmncards.com/retreat-cost/2/"" class=""retreat-cost"">2</a></p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/aky-cg-works/"" class=""artist"">aky CG Works</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/212/"" class=""number"">212</a>/202 — <a href=""https://pkmncards.com/rarity/rare-secret/"" class=""rarity"">Rare Secret</a></p>"
"1589788245-1989","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-166-hyper_potion.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/hyper-potion/"" class=""name"">Hyper Potion</a><br><a href=""https://pkmncards.com/type/trainer/"" class=""type"">Trainer</a> — <a href=""https://pkmncards.com/type/item/"" class=""type"">Item</a></p><p>Heal 120 damage from 1 of your Pokémon that has at least 2 Energy attached. If you healed any damage in this way, discard 2 Energy from it.</p>
<p>You may play any number of Item cards during your turn.</p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/ryo-ueda/"" class=""artist"">Ryo Ueda</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/166/"" class=""number"">166</a>/202 — <a href=""https://pkmncards.com/rarity/uncommon/"" class=""rarity"">Uncommon</a></p>"
"1589788245-1930","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-107-silicobra.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/silicobra/"" class=""name"">Silicobra</a> — <a href=""https://pkmncards.com/hp/80/"" class=""hp"">80 HP</a> — <a href=""https://pkmncards.com/color/fighting/"" class=""color""><abbr title=""Fighting"" class=""energy-symbol fighting""><span class=""vh"">[</span>F<span class=""vh"">]</span></abbr></a><br><a href=""https://pkmncards.com/stage/basic/"" class=""stage"">Basic</a></p><p><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr> <span class=""attack-name"">Sand Attack</span><br>
During your opponent’s next turn, if the Defending Pokémon tries to attack, your opponent flips a coin. If tails, that attack doesn’t happen.</p>
<p class=""weakness-resistance-retreat-cost"">weakness: <a href=""https://pkmncards.com/weakness/grass/"" class=""weakness""><abbr title=""Grass"" class=""energy-symbol grass""><span class=""vh"">[</span>G<span class=""vh"">]</span></abbr></a><span class=""modifier"">×2</span><br>resistance:<br>retreat: <a href=""https://pkmncards.com/retreat-cost/2/"" class=""retreat-cost"">2</a></p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/misa-tsutsui/"" class=""artist"">Misa Tsutsui</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/107/"" class=""number"">107</a>/202 — <a href=""https://pkmncards.com/rarity/common/"" class=""rarity"">Common</a></p><p class=""flavor"">It spews sand from its nostrils. While the enemy is blinded, it burrows into the ground to hide.</p>"
"1589788245-1901","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-078-morpeko.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/morpeko/"" class=""name"">Morpeko</a> — <a href=""https://pkmncards.com/hp/90/"" class=""hp"">90 HP</a> — <a href=""https://pkmncards.com/color/lightning/"" class=""color""><abbr title=""Lightning"" class=""energy-symbol lightning""><span class=""vh"">[</span>L<span class=""vh"">]</span></abbr></a><br><a href=""https://pkmncards.com/stage/basic/"" class=""stage"">Basic</a></p><p><abbr title=""Lightning"" class=""energy-symbol lightning""><span class=""vh"">[</span>L<span class=""vh"">]</span></abbr> <span class=""attack-name"">Attack the Wound</span>: 10+<br>
If your opponent’s Active Pokémon already has any damage counters on it, this attack does 50 more damage.</p>
<p class=""weakness-resistance-retreat-cost"">weakness: <a href=""https://pkmncards.com/weakness/fighting/"" class=""weakness""><abbr title=""Fighting"" class=""energy-symbol fighting""><span class=""vh"">[</span>F<span class=""vh"">]</span></abbr></a><span class=""modifier"">×2</span><br>resistance:<br>retreat: <a href=""https://pkmncards.com/retreat-cost/1/"" class=""retreat-cost"">1</a></p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/megumi-mizutani/"" class=""artist"">Megumi Mizutani</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/078/"" class=""number"">078</a>/202 — <a href=""https://pkmncards.com/rarity/rare/"" class=""rarity"">Rare</a></p><p class=""flavor"">As it eats the seeds stored up in its pocket-like pouches, this Pokémon is not just satisfying its constant hunger. It’s also generating electricity.</p>"
"1589788245-1988","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-165-hop.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/hop/"" class=""name"">Hop</a><br><a href=""https://pkmncards.com/type/trainer/"" class=""type"">Trainer</a> — <a href=""https://pkmncards.com/type/supporter/"" class=""type"">Supporter</a></p><p>Draw 3 cards.</p>
<p>You may play only 1 Supporter card during your turn.</p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/ken-sugimori/"" class=""artist"">Ken Sugimori</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/165/"" class=""number"">165</a>/202 — <a href=""https://pkmncards.com/rarity/uncommon/"" class=""rarity"">Uncommon</a></p>"
